,tcompound,tdate,tneg,tneu,tpos,tsource,ttext
901,0.6235,Sat Jul 21 02:44:13 +0000 2018,0.051,0.67,0.279,CNN,".@ConanOBrien, we’re happy you’re so excited about Sketch Comedy! Sorry about your wife. But hey, you still have… https://t.co/lkVcIlQkhF"
902,-0.296,Sat Jul 21 02:31:06 +0000 2018,0.121,0.879,0.0,CNN,"At the Republican National Committee's summer meeting in Austin, no one is sweating the Trump-Putin summit… https://t.co/FbTVrAj1Cq"
903,0.3818,Sat Jul 21 02:24:23 +0000 2018,0.096,0.739,0.165,CNN,The attorney for the 29-year-old Russian woman accused of trying to win influence in American political circles as… https://t.co/J6Qp9svTds
904,-0.296,Sat Jul 21 02:22:36 +0000 2018,0.091,0.909,0.0,CNN,"RT @AC360: The counsel for the accused Russian spy says the government’s case against his client is “overblown,” citing her alleged use of…"
905,0.0,Sat Jul 21 02:21:08 +0000 2018,0.0,1.0,0.0,CNN,Did Russian President Vladimir Putin use his power to elect Donald Trump? @FareedZakaria explores this question ton… https://t.co/cXeTHqiXsB
906,0.0129,Sat Jul 21 02:20:38 +0000 2018,0.0,0.958,0.042,CNN,"RT @CuomoPrimeTime: ""The (Cohen) tapes matter, but not as much as what is happening with Russia and I don't think the timing of the tapes i…"
907,0.0,Sat Jul 21 02:16:06 +0000 2018,0.0,1.0,0.0,CNN,"The current look of Air Force One dates back to 1962, the result of collaboration between JFK and Raymond Loewy, on… https://t.co/MsOx9c4GWP"
908,0.0,Sat Jul 21 02:14:01 +0000 2018,0.0,1.0,0.0,CNN,"RT @CuomoPrimeTime: ""You don't release evidence piecemeal, that's what the Trump people did do early on before they got their act together.…"
909,0.0,Sat Jul 21 02:13:42 +0000 2018,0.0,1.0,0.0,CNN,RT @CuomoPrimeTime: Did Russian President Vladimir Putin use his power to elect Donald Trump? @FareedZakaria explores this question tonight…
910,0.296,Sat Jul 21 02:02:02 +0000 2018,0.0,0.885,0.115,CNN,Join CNN’s @brianstelter for a look at how the Trump presidency is changing scripted TV. #TrumpShow airs now.… https://t.co/KW5KHLkYVp
911,-0.5574,Sat Jul 21 02:01:08 +0000 2018,0.205,0.795,0.0,CNN,"Trump, Musk and the art of the non-apology | By Rob Crilly via @CNNOpinion https://t.co/KUctU4XqAo https://t.co/43LZAOYzKI"
912,0.7096,Sat Jul 21 01:53:00 +0000 2018,0.0,0.753,0.247,CNN,"RT @AC360: Speaking with @andersoncooper, Trump friend Roger Stone assailed Special Counsel Mueller for seeking to question the so-called ""…"
913,0.4019,Sat Jul 21 01:52:49 +0000 2018,0.0,0.881,0.119,CNN,"Tonight at 10p ET, tweet your questions to @brianstelter as you watch #TrumpShow, his special report at how the Tru… https://t.co/Zin4iECquk"
914,0.0,Sat Jul 21 01:50:08 +0000 2018,0.0,1.0,0.0,CNN,"Hyperloop, the superfast 'vacuum train,' is coming to China https://t.co/Dc5pbnC7pP https://t.co/1NJ8tToq28"
915,0.5106,Sat Jul 21 01:41:00 +0000 2018,0.0,0.887,0.113,CNN,"RT @OutFrontCNN: ""I think what we expect as Americans ... is that President Trump needed to stand strong, and in this he did not, and of co…"
916,0.0,Sat Jul 21 01:40:34 +0000 2018,0.0,1.0,0.0,CNN,"RT @CuomoPrimeTime: CNN's @ChrisCuomo on Cohen tapes: ""These tapes, I know that they are so salacious and that's why the media is all over…"
917,-0.9001,Sat Jul 21 01:40:06 +0000 2018,0.524,0.476,0.0,CNN,Duck boat disaster: Tragedy strikes a country playground | By James Kindall via @CNNOpinion https://t.co/1llsDXY7sE
918,0.0,Sat Jul 21 01:40:00 +0000 2018,0.0,1.0,0.0,CNN,Watch this massive cargo plane pull off a loop-the-loop https://t.co/ySjuGSSEDq https://t.co/nxL2rkXLQL
919,-0.765,Sat Jul 21 01:30:05 +0000 2018,0.268,0.732,0.0,CNN,The man accused of hitting and killing NFL linebacker Edwin Jackson and his ride-share driver with a car in Februar… https://t.co/73IXmjVWDU
920,0.0,Wed Jul 18 18:02:07 +0000 2018,0.0,1.0,0.0,BBC,"🙈🙉🙊 @lizbonnin meets the animals using outlandish means to find a mate and raise a family, and reveals the fascinat… https://t.co/NIsJLjlJXi"
921,0.0,Wed Jul 18 17:02:01 +0000 2018,0.0,1.0,0.0,BBC,A US company owner gave a new employee a car after he went the extra 20 miles and walked all night to make his firs… https://t.co/kHTdIvC7Yz
922,0.0,Wed Jul 18 16:00:26 +0000 2018,0.0,1.0,0.0,BBC,This Nigerian entrepreneur is turning old tyres into furniture. https://t.co/MO11yPi5NJ
923,0.7184,Wed Jul 18 14:37:12 +0000 2018,0.041,0.748,0.211,BBC,"RT @BBCSpringwatch: Robin making the most of a small garden pond, an adorable reminder to leave out water for our wildlife 😍 #WednesdayWisd…"
924,0.7906,Wed Jul 18 14:00:12 +0000 2018,0.086,0.602,0.312,BBC,"🎩📚 Jane Austen died 201 years ago today but continues to inspire new generations, like period tailor @ZackPinsent. https://t.co/jE8XKA0oPT"
925,0.4404,Wed Jul 18 13:03:04 +0000 2018,0.0,0.873,0.127,BBC,A plasterer who scooped £1m on the Lottery after claiming his ticket at the last minute has thanked a shopper who l… https://t.co/rhzxi3lQRG
926,0.7906,Wed Jul 18 12:03:02 +0000 2018,0.0,0.682,0.318,BBC,💁💡 Chloe has woken up the fashion world with her brilliant idea for a wheelchair friendly jumpsuit. https://t.co/ddYHnVQlSD
927,0.8625,Wed Jul 18 11:00:16 +0000 2018,0.057,0.6,0.343,BBC,"The Thai cave rescue story and four other seriously heroic tales.

Turns out people are braver in real life than th… https://t.co/utyRb39MKd"
928,0.0,Wed Jul 18 09:19:41 +0000 2018,0.0,1.0,0.0,BBC,"What’s your favourite Nelson Mandela quote?
#Mandela100 #MandelaDay https://t.co/Zlgxy5m9OP"
929,0.34,Wed Jul 18 08:00:19 +0000 2018,0.0,0.833,0.167,BBC,"🥄 For some people, passing through airport security can be a life-changing moment. https://t.co/4YbqwzP0Nz"
930,-0.5267,Wed Jul 18 07:26:04 +0000 2018,0.152,0.848,0.0,BBC,Sex differences in dementia are only just being recognised – but the consequences could change the way we fight the… https://t.co/VLzXCxQqnw
931,0.296,Wed Jul 18 07:01:06 +0000 2018,0.0,0.784,0.216,BBC,📱👀 The smartphone app helping African pupils see. https://t.co/jAtFKURZgC
932,-0.128,Tue Jul 17 19:03:04 +0000 2018,0.086,0.914,0.0,BBC,"🎬🎥🍿 @KermodeMovie reveals the film-making tricks and techniques behind classic movie genres, from romcoms to horror… https://t.co/gWdjEv0bU4"
933,0.0,Tue Jul 17 18:03:06 +0000 2018,0.0,1.0,0.0,BBC,"Tonight, @GreggAWallace and @cherryhealey visit an enormous coffee factory where they produce 175,000 jars of insta… https://t.co/BL2Wl3nRDv"
934,0.0,Tue Jul 17 17:58:03 +0000 2018,0.0,1.0,0.0,BBC,It's time to flip the script on dyslexia. https://t.co/fUh6PnoMgK
935,0.0,Tue Jul 17 16:01:00 +0000 2018,0.0,1.0,0.0,BBC,"🤢 Each week, the equivalent of 300 Olympic swimming pools full of raw sewage is released into the Thames.

The Five… https://t.co/PIi5TgaMkR"
936,0.0,Tue Jul 17 14:46:49 +0000 2018,0.0,1.0,0.0,BBC,RT @BBCEngland: The annual census of the Queen's swans is the most English thing you'll see today 👑 https://t.co/gTWR559oqf https://t.co/hp…
937,0.2732,Tue Jul 17 14:04:00 +0000 2018,0.2,0.595,0.205,BBC,"😂 Choosing the right emoji can be risky. 
#WorldEmojiDay https://t.co/3fM8zM5be0"
938,-0.1779,Tue Jul 17 13:03:05 +0000 2018,0.106,0.821,0.072,BBC,A Bakewell pudding that went missing after being launched towards space has been found in a farm in Lincolnshire. 🚀… https://t.co/EIemUp9mPd
939,0.3182,Tue Jul 17 11:57:05 +0000 2018,0.0,0.839,0.161,BBC,"🐯 Meet the Russian man who rescues tigers for a living.  
#RussiaWithSimonReeve https://t.co/ZRRYsEItvG"
940,0.4767,Mon Jun 11 06:04:41 +0000 2018,0.0,0.78,0.22,CBS,See the complete list of winners from the 2018 #TonyAwards: https://t.co/9XK6CGeber https://t.co/HkUIN4Quej
941,0.8478,Mon Jun 11 03:10:33 +0000 2018,0.0,0.594,0.406,CBS,An end to a magical evening. The Band's Visit wins for Best Musical! #TonyAwards https://t.co/ODza97n8YH
942,0.92,Mon Jun 11 03:02:06 +0000 2018,0.0,0.537,0.463,CBS,Congratulations are in order for @TheKatrinaLenk! She just won for Best Leading Actress in a Musical. #TonyAwards https://t.co/t9bNvpiEmH
943,0.4404,Mon Jun 11 02:58:30 +0000 2018,0.088,0.737,0.175,CBS,"RT @CBSThisMorning: Hmm... something seems off here @SaraBareilles @JoshGroban. 😂

@WaitressMusical @GreatCometBway #TonyAwards https://t.c…"
944,0.4404,Mon Jun 11 02:56:40 +0000 2018,0.0,0.847,0.153,CBS,RT @_stobin13: watching the #TonyAwards after going to 3 broadway shows this weekend makes it even better 😍🤩
945,0.836,Mon Jun 11 02:56:10 +0000 2018,0.0,0.533,0.467,CBS,Tony Shalhoub wins Best Leading Actor in a Musical. #TonyAwards   #TheBandsVisit https://t.co/KcUDSicKI5
946,0.0,Mon Jun 11 02:53:00 +0000 2018,0.0,1.0,0.0,CBS,The Boss looks right at home on the #TonyAwards stage! https://t.co/pwjv4iydkn
947,0.6369,Mon Jun 11 02:47:29 +0000 2018,0.0,0.682,0.318,CBS,RT @Aatamianphoto: Springsteen is on the #TonyAwards and I love it.
948,0.7978,Mon Jun 11 02:44:50 +0000 2018,0.0,0.457,0.543,CBS,Inspiration: Get to your YES! #OnceOnThisIsland #TonyAwards https://t.co/Wjp0QIWfXq
949,0.9523,Mon Jun 11 02:44:37 +0000 2018,0.0,0.484,0.516,CBS,The feeling when you win a Tony. 🙌 Congratulations to Once on This Island for winning Best Revival of a Musical!… https://t.co/UpFCqgBTwh
950,0.5994,Mon Jun 11 02:33:09 +0000 2018,0.0,0.698,0.302,CBS,What a beautiful performance by the cast of #TheBandsVisit. #TonyAwards https://t.co/4Hw96kZvrf
951,0.4215,Mon Jun 11 02:29:18 +0000 2018,0.0,0.877,0.123,CBS,"""I'm a living example of how theatre can change you - and it didn't just change me, it saved me."" @JohnLeguizamo at… https://t.co/4ICwMhb6hv"
952,0.8932,Mon Jun 11 02:23:56 +0000 2018,0.0,0.483,0.517,CBS,Angels in America takes the win for Best Revival of a Play! #TonyAwards https://t.co/zodW61tw8a
953,0.0,Mon Jun 11 02:21:03 +0000 2018,0.0,1.0,0.0,CBS,"RT @leahableson: The Once On This Island Goat And Chicken made it to the broadcast, Mama WILL provide #TonyAwards"
954,0.0,Mon Jun 11 02:16:06 +0000 2018,0.0,1.0,0.0,CBS,That performance was the GOAT. #TonyAwards https://t.co/mtoU92HipQ
955,0.8908,Mon Jun 11 02:11:03 +0000 2018,0.0,0.509,0.491,CBS,Harry Potter and the Cursed Child wins Best Play at the #TonyAwards! @HPPlayNYC https://t.co/WIqJQmtAlN
956,0.0,Mon Jun 11 02:05:47 +0000 2018,0.0,1.0,0.0,CBS,🎶 “Let's dance this last dance tonight.” 🎶 #TonyAwards #DonnaSummerMusical https://t.co/UAIaglChfv
957,0.4926,Mon Jun 11 02:03:31 +0000 2018,0.0,0.738,0.262,CBS,Hope he brought enough birthday cake for everyone! #TonyAwards https://t.co/FlLbKV6oj8
958,0.5093,Mon Jun 11 01:58:48 +0000 2018,0.0,0.477,0.523,CBS,@writerlindsayb You're welcome! #TonyAwards
959,0.7579,Mon Jun 11 01:53:17 +0000 2018,0.0,0.519,0.481,CBS,RT @hjmayer8: I sure do love @DearEvanHansen 💙 #TonyAwards
960,0.34,Sat Jul 21 15:40:10 +0000 2018,0.0,0.844,0.156,Fox News,"On ""Cavuto Live,"" former ICE Director Thomas Homan discussed border security policy. https://t.co/sW0LdsyGAj https://t.co/V44u0mvlVK"
961,-0.8316,Sat Jul 21 15:28:19 +0000 2018,0.379,0.561,0.061,Fox News,Ohio death row inmate's sentence commuted by Kasich after extent of childhood abuse revealed https://t.co/7Lr7dvyckx
962,0.5927,Sat Jul 21 15:20:00 +0000 2018,0.0,0.839,0.161,Fox News,"Thomas Homan: ""If they were saying they're 'present' but not voting, to the American people and to me - I hope Amer… https://t.co/uPEKKHYGJr"
963,0.0,Sat Jul 21 15:15:26 +0000 2018,0.0,1.0,0.0,Fox News,".@RepDeSantis: ""Putin meddled because he knew he could get away with it under Obama."" #Cavuto https://t.co/dyzpFd2hkJ"
964,-0.5574,Sat Jul 21 15:09:06 +0000 2018,0.184,0.816,0.0,Fox News,"Thomas Homan: ""Every place they've built that wall, it worked. Illegal immigration dropped. Drug trafficking droppe… https://t.co/AviP8VTOy6"
965,-0.6124,Sat Jul 21 15:00:35 +0000 2018,0.333,0.667,0.0,Fox News,Parents whose newborn babies died from herpes warn about deadly virus https://t.co/1qnn1W47Wf
966,0.5267,Sat Jul 21 15:00:18 +0000 2018,0.0,0.848,0.152,Fox News,"TOMORROW: @GovMikeHuckabee sits down with @marklevinshow on ""Life, Liberty, &amp; Levin"" - Tune in at 10p ET on Fox New… https://t.co/hKfo3Ivtp2"
967,0.0,Sat Jul 21 14:55:01 +0000 2018,0.0,1.0,0.0,Fox News,".@RepMcCaul: ""We need to call out Russia for what they did, and it can't happen again in the midterm elections comi… https://t.co/tfWh7C2f69"
968,-0.0772,Sat Jul 21 14:53:44 +0000 2018,0.135,0.742,0.122,Fox News,"Tom Homan on ICE: ""We've saved over several thousand children from drug traffickers. We have arrested child predato… https://t.co/IA3FXpuUGx"
969,-0.0516,Sat Jul 21 14:43:07 +0000 2018,0.059,0.941,0.0,Fox News,".@RepMcCaul: ""The irony, Neil, is that a year ago today, nearly every Democrat voted for my bill to fully authorize… https://t.co/GLqpsodKgm"
970,0.128,Sat Jul 21 14:41:41 +0000 2018,0.0,0.914,0.086,Fox News,TOMORROW: @SenatorMenendez joins @FoxNewsSunday for an exclusive interview. Check your local listings and tune in t… https://t.co/a9bw6lezze
971,0.796,Sat Jul 21 14:40:08 +0000 2018,0.083,0.604,0.313,Fox News,".@RepMcCaul: ""The tax cuts have been very successful. They've primed this economy, one of the best economies we've… https://t.co/ysbN7nFKR4"
972,0.0,Sat Jul 21 14:31:11 +0000 2018,0.0,1.0,0.0,Fox News,".@DougWead: ""The American people didn't elect somebody else. Everybody's saying, 'We need somebody else in the room… https://t.co/wogiLyBBAq"
973,0.0,Sat Jul 21 14:22:36 +0000 2018,0.0,1.0,0.0,Fox News,"President @realDonaldTrump calls Cohen's taping of phone call 'inconceivable,' possibly illegal… https://t.co/ZwTyDfx3mQ"
974,0.0,Sat Jul 21 14:19:31 +0000 2018,0.0,1.0,0.0,Fox News,"Sunday at 8p ET: Watch a revealing interview with @Aerosmith frontman @IamStevenT on 'OBJECTified,' hosted by… https://t.co/eh6pWuLTfM"
975,0.34,Sat Jul 21 14:13:30 +0000 2018,0.0,0.897,0.103,Fox News,Sam Kendricks of the U.S. makes an attempt in the men's pole vault event at the IAAF Diamond League athletics meeti… https://t.co/Ip6ADxoNxC
976,0.0,Sat Jul 21 14:10:35 +0000 2018,0.0,1.0,0.0,Fox News,.@HuntsmanAbby is live with the ‘Fox News Update’ on Facebook Watch: https://t.co/hNrB8xzepH https://t.co/VELApA43Ic
977,0.0,Sat Jul 21 14:10:00 +0000 2018,0.0,1.0,0.0,Fox News,"Leon Panetta: ""@POTUS for the first time has a meeting with Putin of Russia, and Russia is not our friend... If the… https://t.co/O6sKaf9Y08"
978,0.0,Sat Jul 21 14:02:11 +0000 2018,0.0,1.0,0.0,Fox News,"COMING UP on ""Cavuto Live,"" @TeamCavuto talks to former CIA Director Leon Panetta - Tune in to Fox News Channel now! https://t.co/cDNRJRebA3"
979,0.0,Sat Jul 21 13:56:13 +0000 2018,0.0,1.0,0.0,Fox News,"""We're going to flip this seat red in November.""

Alexandria Ocasio-Cortez makes campaign trail gaffe.… https://t.co/LNkdHbUKwl"
980,0.7845,Sat Jul 21 05:32:04 +0000 2018,0.0,0.743,0.257,The New York Times,"RT @nytimesarts: “I love Jay-Z,” Philadelphia’s mayor said this week. But after the city announced that the rapper’s music festival would h…"
981,0.0,Sat Jul 21 04:59:50 +0000 2018,0.0,1.0,0.0,The New York Times,"At only 40, Beatrice Tinsley became known as the world’s leading expert on the aging and evolution of galaxies https://t.co/fGZ6mGg1Hr"
982,0.1531,Sat Jul 21 04:42:06 +0000 2018,0.062,0.848,0.089,The New York Times,"RT @nytmedia: In 2016, they created an anonymous Twitter account (@slpng_giants) to warn companies when ads appeared on Breitbart News. Now…"
983,0.4588,Sat Jul 21 04:22:04 +0000 2018,0.0,0.88,0.12,The New York Times,"RT @nytopinion: My grandmother, who turned 103 this month, is often asked about the secret to her longevity. “Honey, sweet potato and a goo…"
984,0.0,Sat Jul 21 04:02:03 +0000 2018,0.0,1.0,0.0,The New York Times,A simple cocktail for a summer night https://t.co/xg4OeimNNC
985,0.0,Sat Jul 21 03:47:04 +0000 2018,0.0,1.0,0.0,The New York Times,"RT @julianbarnes: The disconnect between the policies aimed at curbing Russia and the president’s position has never been wider, a gap that…"
986,0.7346,Sat Jul 21 03:32:03 +0000 2018,0.0,0.721,0.279,The New York Times,"""It has been extremely gratifying to see a program designed to promote learning, culture, and knowledge quickly bec… https://t.co/hZnup2q4p8"
987,-0.3182,Sat Jul 21 03:17:01 +0000 2018,0.113,0.887,0.0,The New York Times,"RT @FrankBruni: When it comes to babysitting this president, congressional Republicans are a lost cause. There's scowling from Mitch McConn…"
988,0.4215,Sat Jul 21 03:02:03 +0000 2018,0.0,0.843,0.157,The New York Times,"Attracted by lax regulations, industrial agriculture has descended on a remote Arizona valley, depleting its aquife… https://t.co/jc38WInlHX"
989,0.0,Sat Jul 21 02:47:05 +0000 2018,0.0,1.0,0.0,The New York Times,Ta-Nehisi Coates is leaving his position as a national correspondent for The Atlantic after a decade with the magaz… https://t.co/Edy460uGc7
990,0.0,Sat Jul 21 02:32:05 +0000 2018,0.0,1.0,0.0,The New York Times,"Fox News said that Kimberly Guilfoyle, a longtime co-host of the afternoon panel show “The Five,” had left the netw… https://t.co/gAvoyzGj8n"
991,0.4404,Sat Jul 21 02:17:06 +0000 2018,0.0,0.828,0.172,The New York Times,"RT @nytimesbooks: There are seven weekends left in the summer. You better get reading.
https://t.co/VgREME4Do8"
992,-0.0772,Sat Jul 21 02:02:03 +0000 2018,0.187,0.677,0.135,The New York Times,President Trump accused China and the European Union of manipulating their currencies to gain an edge in global tra… https://t.co/MyUC7QMPjk
993,0.0,Sat Jul 21 01:47:02 +0000 2018,0.0,1.0,0.0,The New York Times,"These photos examine the state of coral ecosystems around the world, along with the circumstances — climate change,… https://t.co/cXdo1LYLHk"
994,0.0,Sat Jul 21 01:32:04 +0000 2018,0.0,1.0,0.0,The New York Times,Here's what it takes to get an abortion in two U.S. states with distinct approaches https://t.co/YdYeGshdBZ
995,-0.2263,Sat Jul 21 01:17:06 +0000 2018,0.091,0.909,0.0,The New York Times,RT @NYTSports: Pedro Guerrero (not that one) would prefer it if you stopped mailing him Pedro Guerrero's baseball cards https://t.co/Thv3PE…
996,0.0,Sat Jul 21 01:02:05 +0000 2018,0.0,1.0,0.0,The New York Times,Evening Briefing: Here's what you need to know at the end of the day https://t.co/bDfwhPYLgi
997,0.3612,Sat Jul 21 00:47:05 +0000 2018,0.0,0.706,0.294,The New York Times,Scientists urge sending thank you notes https://t.co/eUyYgZQqbE
998,-0.3716,Sat Jul 21 00:32:04 +0000 2018,0.13,0.87,0.0,The New York Times,"French researchers say they have found the imprint of Fukushima's nuclear disaster in California wine, but radioact… https://t.co/FhNq0NhQof"
999,-0.5106,Sat Jul 21 00:17:04 +0000 2018,0.177,0.823,0.0,The New York Times,"RT @nytopinion: If the N.R.A. turns out to be compromised by Russia, it would shake conservative politics to their foundation, argues @mich…"
